"","game_date","game_id","batter_id","pitcher_id","top_bot","start","end","pred_sing","pred_re24","actual"
"1","2016-04-05",446867,605141,446372,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.30345,0.548130469371519,0
"2","2016-04-05",446867,456030,446372,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.1635,0.295691731335296,0
"3","2016-04-05",446867,593428,446372,"Top","2  outs,  _ _ _",NA,0.06062,0.123961448986374,0
"4","2016-04-05",446867,434658,456034,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.34967,0.548130469371519,0
"5","2016-04-05",446867,543401,456034,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.18365,0.295691731335296,0
"6","2016-04-05",446867,596019,456034,"Bot","2  outs,  _ _ _",NA,0.07051,0.123961448986374,0
"7","2016-04-04",446868,594809,448179,"Top","0  outs,  _ _ _","0  outs,  1b _ _",0.38915,0.548130469371519,0
"8","2016-04-04",446868,276519,448179,"Top","0  outs,  1b _ _","2  outs,  _ _ _",0.71655,0.983947119924457,0
"9","2016-04-04",446868,547989,448179,"Top","2  outs,  _ _ _","2  outs,  1b _ _",0.10161,0.123961448986374,0
"10","2016-04-04",446868,453943,448179,"Top","2  outs,  1b _ _",NA,0.21022,0.256372906045157,0
"11","2016-04-04",446868,542993,519242,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.34821,0.548130469371519,0
"12","2016-04-04",446868,476704,519242,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.19749,0.295691731335296,0
"13","2016-04-04",446868,502210,519242,"Bot","2  outs,  _ _ _",NA,0.06988,0.123961448986374,0
"14","2016-04-04",446869,453568,425844,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.44882,0.548130469371519,0
"15","2016-04-04",446869,596115,425844,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.2594,0.295691731335296,0
"16","2016-04-04",446869,471865,425844,"Top","2  outs,  _ _ _",NA,0.12415,0.123961448986374,0
"17","2016-04-04",446869,516416,407822,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.52757,0.548130469371519,0
"18","2016-04-04",446869,572008,407822,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.3205,0.295691731335296,0
"19","2016-04-04",446869,502671,407822,"Bot","2  outs,  _ _ _",NA,0.16109,0.123961448986374,0
"20","2016-04-05",446870,514888,547888,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.40316,0.548130469371519,0
"21","2016-04-05",446870,543807,547888,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.22971,0.295691731335296,0
"22","2016-04-05",446870,621043,547888,"Top","2  outs,  _ _ _",NA,0.08704,0.123961448986374,0
"23","2016-04-05",446870,453056,572971,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.3916,0.548130469371519,0
"24","2016-04-05",446870,543305,572971,"Bot","1  outs,  _ _ _","1  outs,  1b _ _",0.23123,0.295691731335296,0
"25","2016-04-05",446870,121347,572971,"Bot","1  outs,  1b _ _",NA,0.46174,0.569444444444444,0
"26","2016-04-04",446871,400284,475115,"Top","0  outs,  _ _ _","0  outs,  _ 2b _",0.38962,0.548130469371519,2
"27","2016-04-04",446871,608369,475115,"Top","0  outs,  _ 2b _","0  outs,  _ 2b _",0.92687,1.18990384615385,2
"28","2016-04-04",446871,457759,475115,"Top","0  outs,  _ 2b _","1  outs,  _ _ 3b",0.92792,1.18990384615385,1
"29","2016-04-04",446871,408236,475115,"Top","1  outs,  _ _ 3b","1  outs,  1b _ _",0.59248,0.937238493723849,1
"30","2016-04-04",446871,624577,475115,"Top","1  outs,  1b _ _","2  outs,  1b _ _",0.38369,0.569444444444444,0
"31","2016-04-04",446871,408307,475115,"Top","2  outs,  1b _ _",NA,0.16859,0.256372906045157,0
"32","2016-04-04",446871,445055,477132,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.32103,0.548130469371519,0
"33","2016-04-04",446871,519083,477132,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.19038,0.295691731335296,0
"34","2016-04-04",446871,461314,477132,"Bot","2  outs,  _ _ _",NA,0.07943,0.123961448986374,0
"35","2016-04-04",446872,572821,501957,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.45264,0.548130469371519,0
"36","2016-04-04",446872,408045,501957,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.26424,0.295691731335296,0
"37","2016-04-04",446872,593934,501957,"Top","2  outs,  _ _ _",NA,0.11653,0.123961448986374,0
"38","2016-04-04",446872,592518,429722,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.54646,0.548130469371519,0
"39","2016-04-04",446872,430945,429722,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.31721,0.295691731335296,0
"40","2016-04-04",446872,448801,429722,"Bot","2  outs,  _ _ _","2  outs,  1b _ _",0.13915,0.123961448986374,0
"41","2016-04-04",446872,444432,429722,"Bot","2  outs,  1b _ _","2  outs,  _ 2b 3b",0.24013,0.256372906045157,0
"42","2016-04-04",446872,446308,429722,"Bot","2  outs,  _ 2b 3b",NA,0.52451,0.519125683060109,0
"43","2016-04-03",446873,434158,450172,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.4909,0.548130469371519,0
"44","2016-04-03",446873,431151,450172,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.26851,0.295691731335296,0
"45","2016-04-03",446873,493316,450172,"Top","2  outs,  _ _ _",NA,0.11966,0.123961448986374,0
"46","2016-04-03",446873,444876,518774,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.38853,0.548130469371519,1
"47","2016-04-03",446873,519058,518774,"Bot","1  outs,  _ _ _","1  outs,  _ 2b _",0.22944,0.295691731335296,1
"48","2016-04-03",446873,456715,518774,"Bot","1  outs,  _ 2b _","1  outs,  1b 2b _",0.65449,0.717905405405405,1
"49","2016-04-03",446873,543333,518774,"Bot","1  outs,  1b 2b _","1  outs,  1b _ 3b",0.87281,0.905405405405405,1
"50","2016-04-03",446873,434778,518774,"Bot","1  outs,  1b _ 3b",NA,0.85866,1.07792207792208,0
"51","2016-04-04",446874,514917,628452,"Top","0  outs,  _ _ _","0  outs,  _ 2b _",0.35603,0.548130469371519,0
"52","2016-04-04",446874,546318,628452,"Top","0  outs,  _ 2b _","1  outs,  _ 2b _",0.84753,1.18990384615385,0
"53","2016-04-04",446874,596748,628452,"Top","1  outs,  _ 2b _","2  outs,  _ 2b _",0.56338,0.717905405405405,0
"54","2016-04-04",446874,429667,628452,"Top","2  outs,  _ 2b _",NA,0.26252,0.288659793814433,0
"55","2016-04-04",446874,446359,476451,"Bot","0  outs,  _ _ _","0  outs,  _ 2b _",0.49062,0.548130469371519,1
"56","2016-04-04",446874,553993,476451,"Bot","0  outs,  _ 2b _","0  outs,  1b _ _",1.02798,1.18990384615385,1
"57","2016-04-04",446874,458015,476451,"Bot","0  outs,  1b _ _","1  outs,  1b _ _",0.82952,0.983947119924457,0
"58","2016-04-04",446874,408252,476451,"Bot","1  outs,  1b _ _","2  outs,  1b _ _",0.45797,0.569444444444444,0
"59","2016-04-04",446874,457803,476451,"Bot","2  outs,  1b _ _",NA,0.22438,0.256372906045157,0
"60","2016-04-04",446875,452655,503449,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.44347,0.548130469371519,0
"61","2016-04-04",446875,605412,503449,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.25414,0.295691731335296,0
"62","2016-04-04",446875,457763,503449,"Top","2  outs,  _ _ _",NA,0.10513,0.123961448986374,0
"63","2016-04-04",446875,570267,518516,"Bot","0  outs,  _ _ _","0  outs,  1b _ _",0.36279,0.548130469371519,1
"64","2016-04-04",446875,542340,518516,"Bot","0  outs,  1b _ _","0  outs,  1b 2b _",0.65733,0.983947119924457,1
"65","2016-04-04",446875,460075,518516,"Bot","0  outs,  1b 2b _","1  outs,  1b _ 3b",1.17766,1.51948051948052,1
"66","2016-04-04",446875,518960,518516,"Bot","1  outs,  1b _ 3b","1  outs,  1b 2b 3b",0.75299,1.07792207792208,1
"67","2016-04-04",446875,474892,518516,"Bot","1  outs,  1b 2b 3b","1  outs,  1b 2b 3b",1.2616,1.44375,1
"68","2016-04-04",446875,431094,518516,"Bot","1  outs,  1b 2b 3b",NA,1.14588,1.44375,0
"69","2016-04-04",446876,493114,430935,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.38947,0.548130469371519,1
"70","2016-04-04",446876,606466,430935,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.22898,0.295691731335296,1
"71","2016-04-04",446876,429664,430935,"Top","2  outs,  _ _ _","2  outs,  _ _ _",0.09284,0.123961448986374,1
"72","2016-04-04",446876,443558,430935,"Top","2  outs,  _ _ _",NA,0.12312,0.123961448986374,0
"73","2016-04-04",446876,592261,433587,"Bot","0  outs,  _ _ _","0  outs,  1b _ _",0.48183,0.548130469371519,0
"74","2016-04-04",446876,425783,433587,"Bot","0  outs,  1b _ _","1  outs,  1b _ _",0.81168,0.983947119924457,0
"75","2016-04-04",446876,425902,433587,"Bot","1  outs,  1b _ _","2  outs,  1b _ _",0.504,0.569444444444444,0
"76","2016-04-04",446876,134181,433587,"Bot","2  outs,  1b _ _","2  outs,  1b 2b _",0.2484,0.256372906045157,0
"77","2016-04-04",446876,519048,433587,"Bot","2  outs,  1b 2b _",NA,0.46703,0.399656946826758,0
"78","2016-04-03",446877,572761,434538,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.36265,0.548130469371519,0
"79","2016-04-03",446877,502054,434538,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.20472,0.295691731335296,0
"80","2016-04-03",446877,407812,434538,"Top","2  outs,  _ _ _",NA,0.08771,0.123961448986374,0
"81","2016-04-03",446877,444379,425794,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.42476,0.548130469371519,0
"82","2016-04-03",446877,457705,425794,"Bot","1  outs,  _ _ _","1  outs,  1b _ _",0.24485,0.295691731335296,0
"83","2016-04-03",446877,501896,425794,"Bot","1  outs,  1b _ _","1  outs,  1b _ 3b",0.40597,0.569444444444444,0
"84","2016-04-03",446877,516782,425794,"Bot","1  outs,  1b _ 3b","2  outs,  1b _ 3b",0.74407,1.07792207792208,0
"85","2016-04-03",446877,465041,425794,"Bot","2  outs,  1b _ 3b",NA,0.4182,0.359223300970874,0
"86","2016-04-04",446878,607680,592767,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.53511,0.548130469371519,0
"87","2016-04-04",446878,518626,592767,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.33204,0.295691731335296,0
"88","2016-04-04",446878,430832,592767,"Top","2  outs,  _ _ _",NA,0.14689,0.123961448986374,0
"89","2016-04-04",446878,523253,285079,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.50567,0.548130469371519,0
"90","2016-04-04",446878,489149,285079,"Bot","1  outs,  _ _ _","1  outs,  1b _ _",0.282,0.295691731335296,0
"91","2016-04-04",446878,446334,285079,"Bot","1  outs,  1b _ _","1  outs,  _ 2b 3b",0.5017,0.569444444444444,0
"92","2016-04-04",446878,572816,285079,"Bot","1  outs,  _ 2b 3b","2  outs,  _ 2b 3b",1.07006,1.47857142857143,0
"93","2016-04-04",446878,457775,285079,"Bot","2  outs,  _ 2b 3b",NA,0.55531,0.519125683060109,0
"94","2016-04-04",446879,519184,527054,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.53959,0.548130469371519,1
"95","2016-04-04",446879,543685,527054,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.33291,0.295691731335296,1
"96","2016-04-04",446879,547180,527054,"Top","2  outs,  _ _ _","2  outs,  _ _ _",0.16263,0.123961448986374,1
"97","2016-04-04",446879,475582,527054,"Top","2  outs,  _ _ _","2  outs,  1b _ _",0.1216,0.123961448986374,0
"98","2016-04-04",446879,502517,527054,"Top","2  outs,  1b _ _","2  outs,  1b 2b _",0.24664,0.256372906045157,0
"99","2016-04-04",446879,150029,527054,"Top","2  outs,  1b 2b _",NA,0.47002,0.399656946826758,0
"100","2016-04-04",446879,542255,453286,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.37256,0.548130469371519,1
"101","2016-04-04",446879,430947,453286,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.21081,0.295691731335296,1
"102","2016-04-04",446879,518692,453286,"Bot","2  outs,  _ _ _","2  outs,  _ _ _",0.09845,0.123961448986374,1
"103","2016-04-04",446879,611177,453286,"Bot","2  outs,  _ _ _",NA,0.09216,0.123961448986374,0
"104","2016-04-05",446880,451594,571760,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.48834,0.548130469371519,0
"105","2016-04-05",446880,518792,571760,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.28384,0.295691731335296,0
"106","2016-04-05",446880,592178,571760,"Top","2  outs,  _ _ _",NA,0.13586,0.123961448986374,0
"107","2016-04-05",446880,488862,452657,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.4394,0.548130469371519,0
"108","2016-04-05",446880,502226,452657,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.25304,0.295691731335296,0
"109","2016-04-05",446880,545361,452657,"Bot","2  outs,  _ _ _",NA,0.13053,0.123961448986374,0
"110","2016-04-05",446881,594809,605135,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.45344,0.548130469371519,0
"111","2016-04-05",446881,276519,605135,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.26403,0.295691731335296,0
"112","2016-04-05",446881,547989,605135,"Top","2  outs,  _ _ _","2  outs,  1b _ _",0.1185,0.123961448986374,0
"113","2016-04-05",446881,453943,605135,"Top","2  outs,  1b _ _",NA,0.24721,0.256372906045157,0
"114","2016-04-05",446881,424825,500779,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.40478,0.548130469371519,0
"115","2016-04-05",446881,476704,500779,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.23197,0.295691731335296,0
"116","2016-04-05",446881,502210,500779,"Bot","2  outs,  _ _ _",NA,0.08673,0.123961448986374,0
"117","2016-04-05",446882,453568,571946,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.49393,0.548130469371519,0
"118","2016-04-05",446882,596115,571946,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.28381,0.295691731335296,0
