"","game_date","game_id","batter_id","pitcher_id","top_bot","start","end","pred_sing","pred_re24","actual"
"1","2020-08-26",630099,641658,592662,"Top","0  outs,  _ _ _","0  outs,  _ 2b _",0.51483,0.573537983291238,2
"2","2020-08-26",630099,596115,592662,"Top","0  outs,  _ 2b _","0  outs,  1b 2b _",1.01113,1.24866310160428,2
"3","2020-08-26",630099,571448,592662,"Top","0  outs,  1b 2b _","0  outs,  _ 2b _",1.34427,1.63815789473684,2
"4","2020-08-26",630099,453568,592662,"Top","0  outs,  _ 2b _","1  outs,  _ 2b _",0.91413,1.24866310160428,0
"5","2020-08-26",630099,658069,592662,"Top","1  outs,  _ 2b _","2  outs,  _ 2b _",0.5438,0.708117443868739,0
"6","2020-08-26",630099,553869,592662,"Top","2  outs,  _ 2b _",NA,0.27825,0.338397790055249,0
"7","2020-08-26",630099,594777,592351,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.57641,0.573537983291238,0
"8","2020-08-26",630099,606466,592351,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.32499,0.31758872651357,0
"9","2020-08-26",630099,516782,592351,"Bot","2  outs,  _ _ _",NA,0.1343,0.120776179324189,0
"10","2020-08-01",630100,571970,596133,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.57438,0.573537983291238,0
"11","2020-08-01",630100,605141,596133,"Top","1  outs,  _ _ _","1  outs,  _ 2b _",0.32926,0.31758872651357,0
"12","2020-08-01",630100,608369,596133,"Top","1  outs,  _ 2b _","2  outs,  _ _ 3b",0.78408,0.708117443868739,0
"13","2020-08-01",630100,457759,596133,"Top","2  outs,  _ _ 3b",NA,0.39147,0.41025641025641,0
"14","2020-08-01",630100,606466,628711,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.47885,0.573537983291238,1
"15","2020-08-01",630100,545121,628711,"Bot","1  outs,  _ _ _","1  outs,  1b _ _",0.25472,0.31758872651357,1
"16","2020-08-01",630100,516782,628711,"Bot","1  outs,  1b _ _","1  outs,  1b 2b _",0.50051,0.576840600428878,1
"17","2020-08-01",630100,500871,628711,"Bot","1  outs,  1b 2b _","1  outs,  1b 2b _",0.96598,1.05,1
"18","2020-08-01",630100,572233,628711,"Bot","1  outs,  1b 2b _","2  outs,  1b 2b _",0.9456,1.05,0
"19","2020-08-01",630100,444482,628711,"Bot","2  outs,  1b 2b _",NA,0.49718,0.4496,0
"20","2020-08-02",630101,605141,518876,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.52267,0.573537983291238,2
"21","2020-08-02",630101,571970,518876,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.28792,0.31758872651357,2
"22","2020-08-02",630101,457759,518876,"Top","2  outs,  _ _ _","2  outs,  1b _ _",0.11294,0.120776179324189,2
"23","2020-08-02",630101,641355,518876,"Top","2  outs,  1b _ _","2  outs,  _ _ _",0.22694,0.230877192982456,2
"24","2020-08-02",630101,621035,518876,"Top","2  outs,  _ _ _",NA,0.10247,0.120776179324189,0
"25","2020-08-02",630101,606466,477132,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.50055,0.573537983291238,0
"26","2020-08-02",630101,516782,477132,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.27869,0.31758872651357,0
"27","2020-08-02",630101,572233,477132,"Bot","2  outs,  _ _ _",NA,0.11576,0.120776179324189,0
"28","2020-08-04",630109,543807,518516,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.57256,0.573537983291238,1
"29","2020-08-04",630109,514888,518516,"Top","1  outs,  _ _ _","1  outs,  _ _ _",0.32876,0.31758872651357,1
"30","2020-08-04",630109,608324,518516,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.33045,0.31758872651357,0
"31","2020-08-04",630109,493329,518516,"Top","2  outs,  _ _ _",NA,0.12876,0.120776179324189,0
"32","2020-08-04",630109,606466,664299,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.53123,0.573537983291238,0
"33","2020-08-04",630109,594777,664299,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.28748,0.31758872651357,0
"34","2020-08-04",630109,516782,664299,"Bot","2  outs,  _ _ _",NA,0.11095,0.120776179324189,0
