"","game_date","game_id","batter_id","pitcher_id","top_bot","start","end","pred_sing","pred_re24","actual"
"46","2019-04-08",564738,571506,468504,"Bot","1  outs,  1b _ _","1  outs,  1b 2b _",0.49775,0.548789435069699,0
"47","2019-04-08",564738,592743,468504,"Bot","1  outs,  1b 2b _",NA,0.83789,0.882239382239382,0
"48","2019-04-09",564739,456715,518774,"Top","0  outs,  _ _ _","0  outs,  1b _ _",0.53722,0.542672160094173,0
"49","2019-04-09",564739,592885,518774,"Top","0  outs,  1b _ _","1  outs,  1b _ _",0.88975,0.9625,0
"50","2019-04-09",564739,460075,518774,"Top","1  outs,  1b _ _","2  outs,  1b _ _",0.55722,0.548789435069699,0
"51","2019-04-09",564739,543768,518774,"Top","2  outs,  1b _ _",NA,0.26445,0.213401310997815,0
"52","2019-04-09",564739,594777,642547,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.50892,0.542672160094173,6
"53","2019-04-09",564739,545361,642547,"Bot","1  outs,  _ _ _","1  outs,  1b _ _",0.29073,0.28759752488566,6
"54","2019-04-09",564739,571506,642547,"Bot","1  outs,  1b _ _","1  outs,  1b 2b _",0.51732,0.548789435069699,6
"55","2019-04-09",564739,592743,642547,"Bot","1  outs,  1b 2b _","2  outs,  1b 2b _",0.87787,0.882239382239382,6
"56","2019-04-09",564739,405395,642547,"Bot","2  outs,  1b 2b _","2  outs,  1b 2b _",0.47796,0.420875420875421,6
"57","2019-04-09",564739,571718,642547,"Bot","2  outs,  1b 2b _","2  outs,  1b _ 3b",0.38479,0.420875420875421,5
"58","2019-04-09",564739,518960,642547,"Bot","2  outs,  1b _ 3b","2  outs,  1b 2b _",0.46324,0.370629370629371,4
"59","2019-04-09",564739,600303,642547,"Bot","2  outs,  1b 2b _","2  outs,  _ _ _",0.45054,0.420875420875421,3
"60","2019-04-09",564739,446359,642547,"Bot","2  outs,  _ _ _",NA,0.09592,0.0949324324324324,0
"61","2019-04-10",564740,456715,570240,"Top","0  outs,  _ _ _","0  outs,  1b _ _",0.48213,0.542672160094173,0
"62","2019-04-10",564740,592885,570240,"Top","0  outs,  1b _ _","1  outs,  1b _ _",0.82026,0.9625,0
"63","2019-04-10",564740,460075,570240,"Top","1  outs,  1b _ _",NA,0.513,0.548789435069699,0
"64","2019-04-10",564740,594777,605540,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.4466,0.542672160094173,0
"65","2019-04-10",564740,592743,605540,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.25199,0.28759752488566,0
"66","2019-04-10",564740,571506,605540,"Bot","2  outs,  _ _ _",NA,0.10986,0.0949324324324324,0
"67","2019-04-18",564741,605480,608717,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.50552,0.542672160094173,0
"68","2019-04-18",564741,571745,608717,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.30248,0.28759752488566,0
"69","2019-04-18",564741,570267,608717,"Top","2  outs,  _ _ _",NA,0.11592,0.0949324324324324,0
"70","2019-04-18",564741,594777,433587,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.53778,0.542672160094173,0
"71","2019-04-18",564741,545361,433587,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.30143,0.28759752488566,0
"72","2019-04-18",564741,592743,433587,"Bot","2  outs,  _ _ _","2  outs,  1b _ _",0.10407,0.0949324324324324,0
"73","2019-04-18",564741,405395,433587,"Bot","2  outs,  1b _ _",NA,0.26619,0.213401310997815,0
"74","2019-04-19",564742,605480,570240,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.47715,0.542672160094173,0
"75","2019-04-19",564742,571745,570240,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.28707,0.28759752488566,0
"76","2019-04-19",564742,429665,570240,"Top","2  outs,  _ _ _",NA,0.11335,0.0949324324324324,0
"77","2019-04-19",564742,664058,594835,"Bot","0  outs,  _ _ _","0  outs,  1b _ _",0.4643,0.542672160094173,0
"78","2019-04-19",564742,545361,594835,"Bot","0  outs,  1b _ _","1  outs,  1b _ _",0.8376,0.9625,0
"79","2019-04-19",564742,592743,594835,"Bot","1  outs,  1b _ _","2  outs,  1b _ _",0.44535,0.548789435069699,0
"80","2019-04-19",564742,405395,594835,"Bot","2  outs,  1b _ _",NA,0.21308,0.213401310997815,0
"81","2019-04-20",564743,571745,502239,"Top","0  outs,  _ _ _","0  outs,  _ _ _",0.50067,0.542672160094173,2
"82","2019-04-20",564743,570267,502239,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.49949,0.542672160094173,1
"83","2019-04-20",564743,429665,502239,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.29636,0.28759752488566,1
"84","2019-04-20",564743,596129,502239,"Top","2  outs,  _ _ _","2  outs,  _ _ _",0.12411,0.0949324324324324,1
"85","2019-04-20",564743,457803,502239,"Top","2  outs,  _ _ _",NA,0.10835,0.0949324324324324,0
"86","2019-04-20",564743,664058,579328,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.54562,0.542672160094173,0
"87","2019-04-20",564743,545361,579328,"Bot","1  outs,  _ _ _","1  outs,  1b _ _",0.32485,0.28759752488566,0
"88","2019-04-20",564743,592743,579328,"Bot","1  outs,  1b _ _","1  outs,  1b 2b _",0.51062,0.548789435069699,0
"89","2019-04-20",564743,405395,579328,"Bot","1  outs,  1b 2b _","2  outs,  1b 2b _",0.94872,0.882239382239382,0
"90","2019-04-20",564743,518960,579328,"Bot","2  outs,  1b 2b _",NA,0.46729,0.420875420875421,0
"91","2019-04-21",564744,571745,570663,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.50248,0.542672160094173,0
"92","2019-04-21",564744,570267,570663,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.28347,0.28759752488566,0
"93","2019-04-21",564744,429665,570663,"Top","2  outs,  _ _ _",NA,0.12527,0.0949324324324324,0
"94","2019-04-21",564744,594777,502190,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.4852,0.542672160094173,0
"95","2019-04-21",564744,545361,502190,"Bot","1  outs,  _ _ _","1  outs,  _ 2b _",0.28537,0.28759752488566,0
"96","2019-04-21",564744,571506,502190,"Bot","1  outs,  _ 2b _","2  outs,  _ _ 3b",0.65151,0.712605042016807,0
"97","2019-04-21",564744,592743,502190,"Bot","2  outs,  _ _ 3b",NA,0.31344,0.35423197492163,0
"98","2019-04-22",564745,458731,518774,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.47429,0.542672160094173,1
"99","2019-04-22",564745,572228,518774,"Top","1  outs,  _ _ _","1  outs,  _ _ _",0.26484,0.28759752488566,1
"100","2019-04-22",564745,650402,518774,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.25278,0.28759752488566,0
"101","2019-04-22",564745,640449,518774,"Top","2  outs,  _ _ _",NA,0.0985,0.0949324324324324,0
"102","2019-04-22",564745,664058,457918,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.50229,0.542672160094173,0
"103","2019-04-22",564745,545361,457918,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.30523,0.28759752488566,0
"104","2019-04-22",564745,592743,457918,"Bot","2  outs,  _ _ _",NA,0.10521,0.0949324324324324,0
"105","2019-04-23",564746,518934,608717,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.44053,0.542672160094173,1
"106","2019-04-23",564746,572228,608717,"Top","1  outs,  _ _ _","1  outs,  _ _ _",0.25764,0.28759752488566,1
"107","2019-04-23",564746,458731,608717,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.2485,0.28759752488566,0
"108","2019-04-23",564746,650402,608717,"Top","2  outs,  _ _ _",NA,0.09456,0.0949324324324324,0
"109","2019-04-23",564746,594777,593334,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.51875,0.542672160094173,0
"110","2019-04-23",564746,545361,593334,"Bot","1  outs,  _ _ _","1  outs,  1b _ _",0.30038,0.28759752488566,0
"111","2019-04-23",564746,571506,593334,"Bot","1  outs,  1b _ _","2  outs,  1b _ _",0.53487,0.548789435069699,0
"112","2019-04-23",564746,592743,593334,"Bot","2  outs,  1b _ _",NA,0.23599,0.213401310997815,0
"113","2019-04-24",564747,518934,592135,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.40821,0.542672160094173,0
"114","2019-04-24",564747,572228,592135,"Top","1  outs,  _ _ _","1  outs,  1b _ _",0.24065,0.28759752488566,0
"115","2019-04-24",564747,458731,592135,"Top","1  outs,  1b _ _","2  outs,  1b _ _",0.45238,0.548789435069699,0
"116","2019-04-24",564747,596142,592135,"Top","2  outs,  1b _ _",NA,0.22913,0.213401310997815,0
"117","2019-04-24",564747,664058,282332,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.51046,0.542672160094173,1
"118","2019-04-24",564747,545361,282332,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.30311,0.28759752488566,1
"119","2019-04-24",564747,592743,282332,"Bot","2  outs,  _ _ _","2  outs,  _ _ _",0.1029,0.0949324324324324,1
"120","2019-04-24",564747,405395,282332,"Bot","2  outs,  _ _ _","2  outs,  1b _ _",0.11159,0.0949324324324324,0
"121","2019-04-24",564747,571718,282332,"Bot","2  outs,  1b _ _",NA,0.22806,0.213401310997815,0
"122","2019-04-25",564748,518934,502239,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.4463,0.542672160094173,0
"123","2019-04-25",564748,572228,502239,"Top","1  outs,  _ _ _","1  outs,  _ 2b _",0.26842,0.28759752488566,0
"124","2019-04-25",564748,458731,502239,"Top","1  outs,  _ 2b _","2  outs,  _ _ 3b",0.66574,0.712605042016807,0
"125","2019-04-25",564748,596142,502239,"Top","2  outs,  _ _ 3b",NA,0.28532,0.35423197492163,0
"126","2019-04-25",564748,594777,547888,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.47033,0.542672160094173,0
"127","2019-04-25",564748,545361,547888,"Bot","1  outs,  _ _ _","1  outs,  1b _ _",0.27559,0.28759752488566,0
"128","2019-04-25",564748,571506,547888,"Bot","1  outs,  1b _ _","2  outs,  1b _ _",0.45756,0.548789435069699,0
"129","2019-04-25",564748,592743,547888,"Bot","2  outs,  1b _ _",NA,0.18638,0.213401310997815,0
"130","2019-04-30",564749,519299,656288,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.45831,0.542672160094173,0
"131","2019-04-30",564749,520471,656288,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.25373,0.28759752488566,0
"132","2019-04-30",564749,545341,656288,"Top","2  outs,  _ _ _",NA,0.10843,0.0949324324324324,0
"133","2019-04-30",564749,594777,453329,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.53362,0.542672160094173,0
"134","2019-04-30",564749,545361,453329,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.30968,0.28759752488566,0
"135","2019-04-30",564749,571718,453329,"Bot","2  outs,  _ _ _",NA,0.11204,0.0949324324324324,0
"136","2019-05-01",564750,520471,572703,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.46029,0.542672160094173,0
"137","2019-05-01",564750,545341,572703,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.26959,0.28759752488566,0
"138","2019-05-01",564750,475253,572703,"Top","2  outs,  _ _ _",NA,0.1135,0.0949324324324324,0
"139","2019-05-01",564750,600303,573186,"Bot","0  outs,  _ _ _","0  outs,  1b _ _",0.46795,0.542672160094173,1
"140","2019-05-01",564750,545361,573186,"Bot","0  outs,  1b _ _","0  outs,  1b 2b _",0.76256,0.9625,1
"141","2019-05-01",564750,571718,573186,"Bot","0  outs,  1b 2b _","1  outs,  1b 2b _",1.19288,1.57777777777778,1
"142","2019-05-01",564750,592743,573186,"Bot","1  outs,  1b 2b _","1  outs,  1b 2b 3b",0.79818,0.882239382239382,1
"143","2019-05-01",564750,405395,573186,"Bot","1  outs,  1b 2b 3b","2  outs,  _ 2b 3b",1.27356,1.29559748427673,1
"144","2019-05-01",564750,594777,573186,"Bot","2  outs,  _ 2b 3b",NA,0.5483,0.506410256410256,0
"145","2019-05-02",564751,519299,572140,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.42122,0.542672160094173,0
"146","2019-05-02",564751,520471,572140,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.24357,0.28759752488566,0
"147","2019-05-02",564751,545341,572140,"Top","2  outs,  _ _ _",NA,0.10534,0.0949324324324324,0
"148","2019-05-02",564751,600303,592717,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.54119,0.542672160094173,0
"149","2019-05-02",564751,545361,592717,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.30562,0.28759752488566,0
"150","2019-05-02",564751,571718,592717,"Bot","2  outs,  _ _ _","2  outs,  _ 2b _",0.10916,0.0949324324324324,0
"151","2019-05-02",564751,592743,592717,"Bot","2  outs,  _ 2b _",NA,0.37483,0.337333333333333,0
"152","2019-05-04",564752,543807,502239,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.58078,0.542672160094173,1
"153","2019-05-04",564752,514888,502239,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.32798,0.28759752488566,1
"154","2019-05-04",564752,608324,502239,"Top","2  outs,  _ _ _","2  outs,  _ _ _",0.14202,0.0949324324324324,1
"155","2019-05-04",564752,488726,502239,"Top","2  outs,  _ _ _",NA,0.1241,0.0949324324324324,0
"156","2019-05-04",564752,664058,489119,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.53773,0.542672160094173,0
"157","2019-05-04",564752,545361,489119,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.33668,0.28759752488566,0
"158","2019-05-04",564752,592743,489119,"Bot","2  outs,  _ _ _","2  outs,  _ 2b _",0.11919,0.0949324324324324,0
"159","2019-05-04",564752,405395,489119,"Bot","2  outs,  _ 2b _","2  outs,  1b _ 3b",0.37955,0.337333333333333,0
"160","2019-05-04",564752,571718,489119,"Bot","2  outs,  1b _ 3b",NA,0.50822,0.370629370629371,0
"161","2019-05-05",564753,543807,518774,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.54174,0.542672160094173,0
"162","2019-05-05",564753,514888,518774,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.31153,0.28759752488566,0
"163","2019-05-05",564753,608324,518774,"Top","2  outs,  _ _ _",NA,0.13604,0.0949324324324324,0
"164","2019-05-05",564753,664058,434378,"Bot","0  outs,  _ _ _","0  outs,  _ _ _",0.43519,0.542672160094173,1
"165","2019-05-05",564753,545361,434378,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.43081,0.542672160094173,0
"166","2019-05-05",564753,571718,434378,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.21863,0.28759752488566,0
"167","2019-05-05",564753,592743,434378,"Bot","2  outs,  _ _ _",NA,0.08931,0.0949324324324324,0
"168","2019-05-17",564754,593160,518774,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.43416,0.542672160094173,0
"169","2019-05-17",564754,670032,518774,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.25386,0.28759752488566,0
"170","2019-05-17",564754,609275,518774,"Top","2  outs,  _ _ _",NA,0.09846,0.0949324324324324,0
"171","2019-05-17",564754,600303,641745,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.51646,0.542672160094173,0
"172","2019-05-17",564754,545361,641745,"Bot","1  outs,  _ _ _","1  outs,  _ 2b _",0.29406,0.28759752488566,0
"173","2019-05-17",564754,660271,641745,"Bot","1  outs,  _ 2b _","2  outs,  _ 2b _",0.6775,0.712605042016807,0
"174","2019-05-17",564754,592743,641745,"Bot","2  outs,  _ 2b _",NA,0.35692,0.337333333333333,0
"175","2019-05-18",564755,593160,656288,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.41901,0.542672160094173,0
"176","2019-05-18",564755,670032,656288,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.23288,0.28759752488566,0
"177","2019-05-18",564755,609275,656288,"Top","2  outs,  _ _ _",NA,0.09526,0.0949324324324324,0
"178","2019-05-18",564755,600303,596001,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.49839,0.542672160094173,1
"179","2019-05-18",564755,545361,596001,"Bot","1  outs,  _ _ _","1  outs,  _ _ _",0.28327,0.28759752488566,1
"180","2019-05-18",564755,660271,596001,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.24068,0.28759752488566,0
"181","2019-05-18",564755,592743,596001,"Bot","2  outs,  _ _ _",NA,0.08445,0.0949324324324324,0
"182","2019-05-19",564756,593160,572140,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.39919,0.542672160094173,0
"183","2019-05-19",564756,670032,572140,"Top","1  outs,  _ _ _","1  outs,  1b _ _",0.2093,0.28759752488566,0
"184","2019-05-19",564756,609275,572140,"Top","1  outs,  1b _ _","1  outs,  1b 2b _",0.442,0.548789435069699,0
"185","2019-05-19",564756,460086,572140,"Top","1  outs,  1b 2b _","2  outs,  1b 2b _",0.84857,0.882239382239382,0
"186","2019-05-19",564756,641531,572140,"Top","2  outs,  1b 2b _",NA,0.45273,0.420875420875421,0
"187","2019-05-19",564756,664058,518633,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.52005,0.542672160094173,0
"188","2019-05-19",564756,545361,518633,"Bot","1  outs,  _ _ _","1  outs,  _ 2b _",0.31287,0.28759752488566,0
"189","2019-05-19",564756,660271,518633,"Bot","1  outs,  _ 2b _","1  outs,  1b 2b _",0.67218,0.712605042016807,0
"190","2019-05-19",564756,592743,518633,"Bot","1  outs,  1b 2b _","2  outs,  1b 2b _",0.90309,0.882239382239382,0
"191","2019-05-19",564756,405395,518633,"Bot","2  outs,  1b 2b _",NA,0.47828,0.420875420875421,0
"192","2019-05-20",564757,596146,518566,"Top","0  outs,  _ _ _","0  outs,  1b _ _",0.39583,0.542672160094173,0
"193","2019-05-20",564757,593871,518566,"Top","0  outs,  1b _ _","1  outs,  1b _ _",0.67201,0.9625,0
"194","2019-05-20",564757,553902,518566,"Top","1  outs,  1b _ _","1  outs,  1b 2b _",0.40277,0.548789435069699,0
"195","2019-05-20",564757,592696,518566,"Top","1  outs,  1b 2b _",NA,0.83614,0.882239382239382,0
"196","2019-05-20",564757,600303,543606,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.49155,0.542672160094173,0
"197","2019-05-20",564757,545361,543606,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.27509,0.28759752488566,0
"198","2019-05-20",564757,660271,543606,"Bot","2  outs,  _ _ _","2  outs,  1b _ _",0.10054,0.0949324324324324,0
"199","2019-05-20",564757,592743,543606,"Bot","2  outs,  1b _ _",NA,0.20042,0.213401310997815,0
"200","2019-05-21",564758,596146,502239,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.50246,0.542672160094173,0
"201","2019-05-21",564758,593871,502239,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.27218,0.28759752488566,0
"202","2019-05-21",564758,503556,502239,"Top","2  outs,  _ _ _",NA,0.10927,0.0949324324324324,0
"203","2019-05-21",564758,600303,501381,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.57584,0.542672160094173,1
"204","2019-05-21",564758,545361,501381,"Bot","1  outs,  _ _ _","1  outs,  _ _ _",0.34022,0.28759752488566,1
"205","2019-05-21",564758,660271,501381,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.30011,0.28759752488566,0
"206","2019-05-21",564758,405395,501381,"Bot","2  outs,  _ _ _",NA,0.12345,0.0949324324324324,0
"207","2019-05-23",564759,596146,518774,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.45867,0.542672160094173,0
"208","2019-05-23",564759,593871,518774,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.24926,0.28759752488566,0
"209","2019-05-23",564759,503556,518774,"Top","2  outs,  _ _ _",NA,0.10262,0.0949324324324324,0
"210","2019-05-23",564759,664058,527048,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.51495,0.542672160094173,0
"211","2019-05-23",564759,545361,527048,"Bot","1  outs,  _ _ _","1  outs,  1b _ _",0.31878,0.28759752488566,0
"212","2019-05-23",564759,405395,527048,"Bot","1  outs,  1b _ _","1  outs,  _ 2b 3b",0.48936,0.548789435069699,0
"213","2019-05-23",564759,518960,527048,"Bot","1  outs,  _ 2b 3b","2  outs,  _ 2b 3b",1.05978,1.3921568627451,0
"214","2019-05-23",564759,600303,527048,"Bot","2  outs,  _ 2b 3b",NA,0.53447,0.506410256410256,0
"215","2019-05-24",564760,425783,656288,"Top","0  outs,  _ _ _","0  outs,  _ _ _",0.44421,0.542672160094173,1
"216","2019-05-24",564760,523253,656288,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.43817,0.542672160094173,0
"217","2019-05-24",564760,608577,656288,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.2454,0.28759752488566,0
"218","2019-05-24",564760,452254,656288,"Top","2  outs,  _ _ _",NA,0.0962,0.0949324324324324,0
"219","2019-05-24",564760,664058,592767,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.58928,0.542672160094173,0
"220","2019-05-24",564760,545361,592767,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.33798,0.28759752488566,0
"221","2019-05-24",564760,660271,592767,"Bot","2  outs,  _ _ _","2  outs,  1b _ _",0.11902,0.0949324324324324,0
"222","2019-05-24",564760,405395,592767,"Bot","2  outs,  1b _ _",NA,0.27205,0.213401310997815,0
"223","2019-05-25",564761,425783,572140,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.41666,0.542672160094173,0
"224","2019-05-25",564761,462101,572140,"Top","1  outs,  _ _ _","1  outs,  1b _ _",0.23125,0.28759752488566,0
"225","2019-05-25",564761,452254,572140,"Top","1  outs,  1b _ _","2  outs,  1b _ _",0.44951,0.548789435069699,0
"226","2019-05-25",564761,608577,572140,"Top","2  outs,  1b _ _",NA,0.19266,0.213401310997815,0
"227","2019-05-25",564761,664058,501985,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.48716,0.542672160094173,0
"228","2019-05-25",564761,545361,501985,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.28429,0.28759752488566,0
