"","game_date","game_id","batter_id","pitcher_id","top_bot","start","end","pred_woba","pred_sing","pred_re24","actual"
"1","2019-04-04",564734,425783,518774,"Top","0  outs,  _ _ _","0  outs,  1b _ _",0.31205627107474,0.38524,0.542672160094173,5
"2","2019-04-04",564734,596059,518774,"Top","0  outs,  1b _ _","1  outs,  1b _ _",0.319636450417773,0.68049,0.9625,5
"3","2019-04-04",564734,462101,518774,"Top","1  outs,  1b _ _","1  outs,  1b 2b _",0.281218241703164,0.40475,0.548789435069699,5
"4","2019-04-04",564734,608336,518774,"Top","1  outs,  1b 2b _","1  outs,  _ _ _",0.303119884088128,0.84473,0.882239382239382,5
"5","2019-04-04",564734,452678,518774,"Top","1  outs,  _ _ _","1  outs,  1b _ _",0.276705139237439,0.21533,0.28759752488566,2
"6","2019-04-04",564734,608597,518774,"Top","1  outs,  1b _ _","1  outs,  _ _ _",0.332415153822169,0.41593,0.548789435069699,2
"7","2019-04-04",564734,523253,518774,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.269397447504826,0.16997,0.28759752488566,0
"8","2019-04-04",564734,643396,518774,"Top","2  outs,  _ _ _","2  outs,  1b _ _",0.256679024733579,0.05712,0.0949324324324324,0
"9","2019-04-04",564734,592261,518774,"Top","2  outs,  1b _ _",NA,0.24125424657776,0.15286,0.213401310997815,0
"10","2019-04-04",564734,594777,450172,"Bot","0  outs,  _ _ _","0  outs,  _ _ _",0.342194801895418,0.57051,0.542672160094173,1
"11","2019-04-04",564734,545361,450172,"Bot","0  outs,  _ _ _","0  outs,  1b _ _",0.372579844788425,0.52944,0.542672160094173,0
"12","2019-04-04",564734,571506,450172,"Bot","0  outs,  1b _ _","0  outs,  1b 2b _",0.377310595542772,0.81154,0.9625,0
"13","2019-04-04",564734,592743,450172,"Bot","0  outs,  1b 2b _","1  outs,  1b 2b _",0.320667188604904,1.30235,1.57777777777778,0
"14","2019-04-04",564734,405395,450172,"Bot","1  outs,  1b 2b _","1  outs,  1b 2b 3b",0.353546971805548,0.91535,0.882239382239382,0
"15","2019-04-04",564734,600303,450172,"Bot","1  outs,  1b 2b 3b",NA,0.307130366554045,1.32021,1.29559748427673,0
"16","2019-04-05",564735,425783,570240,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.308822567784116,0.39149,0.542672160094173,0
"17","2019-04-05",564735,596059,570240,"Top","1  outs,  _ _ _","1  outs,  _ 2b _",0.284599876652479,0.20261,0.28759752488566,0
"18","2019-04-05",564735,462101,570240,"Top","1  outs,  _ 2b _","1  outs,  1b _ 3b",0.264542278457502,0.58379,0.712605042016807,0
"19","2019-04-05",564735,608577,570240,"Top","1  outs,  1b _ 3b","2  outs,  _ 2b 3b",0.344729489052811,0.85918,1.08482142857143,0
"20","2019-04-05",564735,608336,570240,"Top","2  outs,  _ 2b 3b",NA,0.280770927503178,0.40276,0.506410256410256,0
"21","2019-04-05",564735,594777,458681,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.312315203016337,0.5024,0.542672160094173,0
"22","2019-04-05",564735,545361,458681,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.345174683383741,0.29395,0.28759752488566,0
"23","2019-04-05",564735,571506,458681,"Bot","2  outs,  _ _ _",NA,0.312794467195561,0.11174,0.0949324324324324,0
"24","2019-04-06",564736,592261,572140,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.270816653597086,0.361,0.542672160094173,0
"25","2019-04-06",564736,425783,572140,"Top","1  outs,  _ _ _","1  outs,  _ 2b _",0.266717417403831,0.20126,0.28759752488566,0
"26","2019-04-06",564736,462101,572140,"Top","1  outs,  _ 2b _","2  outs,  _ 2b _",0.294756106482112,0.5929,0.712605042016807,0
"27","2019-04-06",564736,452254,572140,"Top","2  outs,  _ 2b _",NA,0.26021626010277,0.27417,0.337333333333333,0
"28","2019-04-06",564736,664058,592767,"Bot","0  outs,  _ _ _","0  outs,  1b _ _",0.328709691497009,0.5486,0.542672160094173,0
"29","2019-04-06",564736,545361,592767,"Bot","0  outs,  1b _ _","0  outs,  1b 2b _",0.440100586475227,0.91586,0.9625,0
"30","2019-04-06",564736,592743,592767,"Bot","0  outs,  1b 2b _","0  outs,  1b 2b 3b",0.327523291721936,1.31643,1.57777777777778,0
"31","2019-04-06",564736,405395,592767,"Bot","0  outs,  1b 2b 3b","1  outs,  1b 2b 3b",0.336728353934013,1.71269,2.31944444444444,0
"32","2019-04-06",564736,518960,592767,"Bot","1  outs,  1b 2b 3b","2  outs,  1b 2b 3b",0.318864607973176,1.26972,1.29559748427673,0
"33","2019-04-06",564736,594777,592767,"Bot","2  outs,  1b 2b 3b",NA,0.315174357176418,0.79776,0.689956331877729,0
"34","2019-04-07",564737,425783,608717,"Top","0  outs,  _ _ _","0  outs,  1b _ _",0.327874319416668,0.4253,0.542672160094173,0
"35","2019-04-07",564737,596059,608717,"Top","0  outs,  1b _ _","2  outs,  _ _ _",0.329573736124279,0.72383,0.9625,0
"36","2019-04-07",564737,462101,608717,"Top","2  outs,  _ _ _",NA,0.26360874370098,0.07497,0.0949324324324324,0
"37","2019-04-07",564737,600303,571946,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.325240609165625,0.5855,0.542672160094173,0
"38","2019-04-07",564737,545361,571946,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.381784536397551,0.33917,0.28759752488566,0
"39","2019-04-07",564737,571506,571946,"Bot","2  outs,  _ _ _",NA,0.338868616293523,0.12146,0.0949324324324324,0
"40","2019-04-08",564738,456715,502239,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.3158240566858,0.49561,0.542672160094173,0
"41","2019-04-08",564738,592885,502239,"Top","1  outs,  _ _ _","1  outs,  1b _ _",0.335352615324456,0.29323,0.28759752488566,0
"42","2019-04-08",564738,460075,502239,"Top","1  outs,  1b _ _","2  outs,  _ 2b _",0.324063305061521,0.50609,0.548789435069699,0
"43","2019-04-08",564738,543768,502239,"Top","2  outs,  _ 2b _",NA,0.33996117090704,0.33924,0.337333333333333,0
"44","2019-04-08",564738,594777,468504,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.312912298696666,0.50313,0.542672160094173,0
"45","2019-04-08",564738,545361,468504,"Bot","1  outs,  _ _ _","1  outs,  1b _ _",0.35675704335289,0.28985,0.28759752488566,0
"46","2019-04-08",564738,571506,468504,"Bot","1  outs,  1b _ _","1  outs,  1b 2b _",0.355261703462403,0.48932,0.548789435069699,0
"47","2019-04-08",564738,592743,468504,"Bot","1  outs,  1b 2b _",NA,0.30227222412721,0.82765,0.882239382239382,0
"48","2019-04-09",564739,456715,518774,"Top","0  outs,  _ _ _","0  outs,  1b _ _",0.308299007786683,0.53074,0.542672160094173,0
"49","2019-04-09",564739,592885,518774,"Top","0  outs,  1b _ _","1  outs,  1b _ _",0.370019639280278,0.87994,0.9625,0
"50","2019-04-09",564739,460075,518774,"Top","1  outs,  1b _ _","2  outs,  1b _ _",0.343839292825859,0.54969,0.548789435069699,0
"51","2019-04-09",564739,543768,518774,"Top","2  outs,  1b _ _",NA,0.331388275320494,0.25896,0.213401310997815,0
"52","2019-04-09",564739,594777,642547,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.301061004716385,0.50176,0.542672160094173,6
"53","2019-04-09",564739,545361,642547,"Bot","1  outs,  _ _ _","1  outs,  1b _ _",0.331472907806593,0.28564,0.28759752488566,6
"54","2019-04-09",564739,571506,642547,"Bot","1  outs,  1b _ _","1  outs,  1b 2b _",0.352154996359398,0.50819,0.548789435069699,6
"55","2019-04-09",564739,592743,642547,"Bot","1  outs,  1b 2b _","2  outs,  1b 2b _",0.31214391223035,0.86479,0.882239382239382,6
"56","2019-04-09",564739,405395,642547,"Bot","2  outs,  1b 2b _","2  outs,  1b 2b _",0.324143179944135,0.46795,0.420875420875421,6
"57","2019-04-09",564739,571718,642547,"Bot","2  outs,  1b 2b _","2  outs,  1b _ 3b",0.264842343662137,0.37428,0.420875420875421,5
"58","2019-04-09",564739,518960,642547,"Bot","2  outs,  1b _ 3b","2  outs,  1b 2b _",0.298255526855014,0.44746,0.370629370629371,4
"59","2019-04-09",564739,600303,642547,"Bot","2  outs,  1b 2b _","2  outs,  _ _ _",0.297712290536431,0.43649,0.420875420875421,3
"60","2019-04-09",564739,446359,642547,"Bot","2  outs,  _ _ _",NA,0.280838432216397,0.09278,0.0949324324324324,0
"61","2019-04-10",564740,456715,570240,"Top","0  outs,  _ _ _","0  outs,  1b _ _",0.317128797501218,0.47501,0.542672160094173,0
"62","2019-04-10",564740,592885,570240,"Top","0  outs,  1b _ _","1  outs,  1b _ _",0.344439729846585,0.80852,0.9625,0
"63","2019-04-10",564740,460075,570240,"Top","1  outs,  1b _ _",NA,0.331787888449902,0.50358,0.548789435069699,0
"64","2019-04-10",564740,594777,605540,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.305470849045548,0.44024,0.542672160094173,0
"65","2019-04-10",564740,592743,605540,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.286954507212635,0.24741,0.28759752488566,0
"66","2019-04-10",564740,571506,605540,"Bot","2  outs,  _ _ _",NA,0.306829225865438,0.10782,0.0949324324324324,0
"67","2019-04-18",564741,605480,608717,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.285539336082883,0.49533,0.542672160094173,0
"68","2019-04-18",564741,571745,608717,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.334910674431647,0.2952,0.28759752488566,0
"69","2019-04-18",564741,570267,608717,"Top","2  outs,  _ _ _",NA,0.292625648321218,0.11307,0.0949324324324324,0
"70","2019-04-18",564741,594777,433587,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.341473299139854,0.53242,0.542672160094173,0
"71","2019-04-18",564741,545361,433587,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.370664450423226,0.29771,0.28759752488566,0
"72","2019-04-18",564741,592743,433587,"Bot","2  outs,  _ _ _","2  outs,  1b _ _",0.294452255382896,0.10258,0.0949324324324324,0
"73","2019-04-18",564741,405395,433587,"Bot","2  outs,  1b _ _",NA,0.374475586948252,0.26292,0.213401310997815,0
"74","2019-04-19",564742,605480,570240,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.277449075546211,0.46745,0.542672160094173,0
"75","2019-04-19",564742,571745,570240,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.315472067786899,0.28041,0.28759752488566,0
"76","2019-04-19",564742,429665,570240,"Top","2  outs,  _ _ _",NA,0.299025446460504,0.11019,0.0949324324324324,0
"77","2019-04-19",564742,664058,594835,"Bot","0  outs,  _ _ _","0  outs,  1b _ _",0.276492260340394,0.45763,0.542672160094173,0
"78","2019-04-19",564742,545361,594835,"Bot","0  outs,  1b _ _","1  outs,  1b _ _",0.420254327901223,0.82607,0.9625,0
"79","2019-04-19",564742,592743,594835,"Bot","1  outs,  1b _ _","2  outs,  1b _ _",0.318538274360951,0.43756,0.548789435069699,0
"80","2019-04-19",564742,405395,594835,"Bot","2  outs,  1b _ _",NA,0.338013507272548,0.20788,0.213401310997815,0
"81","2019-04-20",564743,571745,502239,"Top","0  outs,  _ _ _","0  outs,  _ _ _",0.325930261517224,0.49114,0.542672160094173,2
"82","2019-04-20",564743,570267,502239,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.30114939246509,0.48547,0.542672160094173,1
"83","2019-04-20",564743,429665,502239,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.311640538000605,0.28682,0.28759752488566,1
"84","2019-04-20",564743,596129,502239,"Top","2  outs,  _ _ _","2  outs,  _ _ _",0.334926574596655,0.11936,0.0949324324324324,1
"85","2019-04-20",564743,457803,502239,"Top","2  outs,  _ _ _",NA,0.302904227703268,0.10282,0.0949324324324324,0
"86","2019-04-20",564743,664058,579328,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.311004688852002,0.54119,0.542672160094173,0
"87","2019-04-20",564743,545361,579328,"Bot","1  outs,  _ _ _","1  outs,  1b _ _",0.390185602168586,0.3219,0.28759752488566,0
"88","2019-04-20",564743,592743,579328,"Bot","1  outs,  1b _ _","1  outs,  1b 2b _",0.325871267085629,0.50646,0.548789435069699,0
"89","2019-04-20",564743,405395,579328,"Bot","1  outs,  1b 2b _","2  outs,  1b 2b _",0.365614848327457,0.94252,0.882239382239382,0
"90","2019-04-20",564743,518960,579328,"Bot","2  outs,  1b 2b _",NA,0.300724921724705,0.46891,0.420875420875421,0
"91","2019-04-21",564744,571745,570663,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.332889042787743,0.49434,0.542672160094173,0
"92","2019-04-21",564744,570267,570663,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.29073413567894,0.27749,0.28759752488566,0
"93","2019-04-21",564744,429665,570663,"Top","2  outs,  _ _ _",NA,0.312665019398478,0.12194,0.0949324324324324,0
"94","2019-04-21",564744,594777,502190,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.314604565945274,0.47905,0.542672160094173,0
"95","2019-04-21",564744,545361,502190,"Bot","1  outs,  _ _ _","1  outs,  _ 2b _",0.377947623020654,0.28096,0.28759752488566,0
"96","2019-04-21",564744,571506,502190,"Bot","1  outs,  _ 2b _","2  outs,  _ _ 3b",0.319307065343819,0.64218,0.712605042016807,0
"97","2019-04-21",564744,592743,502190,"Bot","2  outs,  _ _ 3b",NA,0.250720209343711,0.30742,0.35423197492163,0
"98","2019-04-22",564745,458731,518774,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.323659360060139,0.46681,0.542672160094173,1
"99","2019-04-22",564745,572228,518774,"Top","1  outs,  _ _ _","1  outs,  _ _ _",0.300755436996259,0.25979,0.28759752488566,1
"100","2019-04-22",564745,650402,518774,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.3078473262202,0.24636,0.28759752488566,0
"101","2019-04-22",564745,640449,518774,"Top","2  outs,  _ _ _",NA,0.298139779787019,0.09613,0.0949324324324324,0
"102","2019-04-22",564745,664058,457918,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.294866991527717,0.49591,0.542672160094173,0
"103","2019-04-22",564745,545361,457918,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.368927279326597,0.30059,0.28759752488566,0
"104","2019-04-22",564745,592743,457918,"Bot","2  outs,  _ _ _",NA,0.311009433168721,0.10304,0.0949324324324324,0
"105","2019-04-23",564746,518934,608717,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.27806944941597,0.43026,0.542672160094173,1
"106","2019-04-23",564746,572228,608717,"Top","1  outs,  _ _ _","1  outs,  _ _ _",0.318146215663356,0.25002,0.28759752488566,1
"107","2019-04-23",564746,458731,608717,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.315427082474558,0.23871,0.28759752488566,0
"108","2019-04-23",564746,650402,608717,"Top","2  outs,  _ _ _",NA,0.304405404232458,0.09121,0.0949324324324324,0
"109","2019-04-23",564746,594777,593334,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.30338532927618,0.51151,0.542672160094173,0
"110","2019-04-23",564746,545361,593334,"Bot","1  outs,  _ _ _","1  outs,  1b _ _",0.334295559974598,0.29509,0.28759752488566,0
"111","2019-04-23",564746,571506,593334,"Bot","1  outs,  1b _ _","2  outs,  1b _ _",0.34999497092587,0.52525,0.548789435069699,0
"112","2019-04-23",564746,592743,593334,"Bot","2  outs,  1b _ _",NA,0.324396845413117,0.22975,0.213401310997815,0
"113","2019-04-24",564747,518934,592135,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.271072506485859,0.39713,0.542672160094173,0
"114","2019-04-24",564747,572228,592135,"Top","1  outs,  _ _ _","1  outs,  1b _ _",0.30102688616745,0.23241,0.28759752488566,0
"115","2019-04-24",564747,458731,592135,"Top","1  outs,  1b _ _","2  outs,  1b _ _",0.298402583010048,0.43761,0.548789435069699,0
"116","2019-04-24",564747,596142,592135,"Top","2  outs,  1b _ _",NA,0.322219685458522,0.22033,0.213401310997815,0
"117","2019-04-24",564747,664058,282332,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.301078610302505,0.50416,0.542672160094173,1
"118","2019-04-24",564747,545361,282332,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.369700849843024,0.29875,0.28759752488566,1
"119","2019-04-24",564747,592743,282332,"Bot","2  outs,  _ _ _","2  outs,  _ _ _",0.303198489335825,0.10097,0.0949324324324324,1
"120","2019-04-24",564747,405395,282332,"Bot","2  outs,  _ _ _","2  outs,  1b _ _",0.320337012598854,0.10886,0.0949324324324324,0
"121","2019-04-24",564747,571718,282332,"Bot","2  outs,  1b _ _",NA,0.297819386806374,0.2224,0.213401310997815,0
"122","2019-04-25",564748,518934,502239,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.273817089719843,0.43902,0.542672160094173,0
"123","2019-04-25",564748,572228,502239,"Top","1  outs,  _ _ _","1  outs,  _ 2b _",0.310942920543414,0.26367,0.28759752488566,0
"124","2019-04-25",564748,458731,502239,"Top","1  outs,  _ 2b _","2  outs,  _ _ 3b",0.340540729626949,0.6552,0.712605042016807,0
"125","2019-04-25",564748,596142,502239,"Top","2  outs,  _ _ 3b",NA,0.304259727167778,0.28004,0.35423197492163,0
"126","2019-04-25",564748,594777,547888,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.293073929288501,0.46341,0.542672160094173,0
"127","2019-04-25",564748,545361,547888,"Bot","1  outs,  _ _ _","1  outs,  1b _ _",0.350048422075746,0.27042,0.28759752488566,0
"128","2019-04-25",564748,571506,547888,"Bot","1  outs,  1b _ _","2  outs,  1b _ _",0.334239212253208,0.44957,0.548789435069699,0
"129","2019-04-25",564748,592743,547888,"Bot","2  outs,  1b _ _",NA,0.290842528398871,0.18108,0.213401310997815,0
"130","2019-04-30",564749,519299,656288,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.305884014614082,0.44693,0.542672160094173,0
"131","2019-04-30",564749,520471,656288,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.28203511372518,0.24578,0.28759752488566,0
"132","2019-04-30",564749,545341,656288,"Top","2  outs,  _ _ _",NA,0.29524661094922,0.10507,0.0949324324324324,0
"133","2019-04-30",564749,594777,453329,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.324307219692823,0.52743,0.542672160094173,0
"134","2019-04-30",564749,545361,453329,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.361925703747239,0.30521,0.28759752488566,0
"135","2019-04-30",564749,571718,453329,"Bot","2  outs,  _ _ _",NA,0.310818103743547,0.11004,0.0949324324324324,0
"136","2019-05-01",564750,520471,572703,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.299943953876938,0.45094,0.542672160094173,0
"137","2019-05-01",564750,545341,572703,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.297441433491559,0.26331,0.28759752488566,0
"138","2019-05-01",564750,475253,572703,"Top","2  outs,  _ _ _",NA,0.308269529832024,0.11057,0.0949324324324324,0
"139","2019-05-01",564750,600303,573186,"Bot","0  outs,  _ _ _","0  outs,  1b _ _",0.319794935262246,0.4607,0.542672160094173,1
"140","2019-05-01",564750,545361,573186,"Bot","0  outs,  1b _ _","0  outs,  1b 2b _",0.379274092123294,0.75176,0.9625,1
"141","2019-05-01",564750,571718,573186,"Bot","0  outs,  1b 2b _","1  outs,  1b 2b _",0.318763531797191,1.17738,1.57777777777778,1
"142","2019-05-01",564750,592743,573186,"Bot","1  outs,  1b 2b _","1  outs,  1b 2b 3b",0.272747081134934,0.787,0.882239382239382,1
"143","2019-05-01",564750,405395,573186,"Bot","1  outs,  1b 2b 3b","2  outs,  _ 2b 3b",0.311944008497371,1.25819,1.29559748427673,1
"144","2019-05-01",564750,594777,573186,"Bot","2  outs,  _ 2b 3b",NA,0.319754943661419,0.53714,0.506410256410256,0
"145","2019-05-02",564751,519299,572140,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.288323123077511,0.41328,0.542672160094173,0
"146","2019-05-02",564751,520471,572140,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.288871014892233,0.23865,0.28759752488566,0
"147","2019-05-02",564751,545341,572140,"Top","2  outs,  _ _ _",NA,0.303169540837145,0.10268,0.0949324324324324,0
"148","2019-05-02",564751,600303,592717,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.340045426043685,0.53159,0.542672160094173,0
"149","2019-05-02",564751,545361,592717,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.362677627132667,0.29883,0.28759752488566,0
"150","2019-05-02",564751,571718,592717,"Bot","2  outs,  _ _ _","2  outs,  _ 2b _",0.313286371580369,0.10591,0.0949324324324324,0
"151","2019-05-02",564751,592743,592717,"Bot","2  outs,  _ 2b _",NA,0.305797274199996,0.36818,0.337333333333333,0
"152","2019-05-04",564752,543807,502239,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.355273267455644,0.57227,0.542672160094173,1
"153","2019-05-04",564752,514888,502239,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.326289077027411,0.32169,0.28759752488566,1
"154","2019-05-04",564752,608324,502239,"Top","2  outs,  _ _ _","2  outs,  _ _ _",0.352391650837331,0.13927,0.0949324324324324,1
"155","2019-05-04",564752,488726,502239,"Top","2  outs,  _ _ _",NA,0.340487200588725,0.12074,0.0949324324324324,0
"156","2019-05-04",564752,664058,489119,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.31053450777207,0.53262,0.542672160094173,0
"157","2019-05-04",564752,545361,489119,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.413410053539549,0.33289,0.28759752488566,0
"158","2019-05-04",564752,592743,489119,"Bot","2  outs,  _ _ _","2  outs,  _ 2b _",0.333385987255982,0.11763,0.0949324324324324,0
"159","2019-05-04",564752,405395,489119,"Bot","2  outs,  _ 2b _","2  outs,  1b _ 3b",0.334163724759127,0.37647,0.337333333333333,0
"160","2019-05-04",564752,571718,489119,"Bot","2  outs,  1b _ 3b",NA,0.325495346068363,0.49759,0.370629370629371,0
"161","2019-05-05",564753,543807,518774,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.327762117628881,0.53482,0.542672160094173,0
"162","2019-05-05",564753,514888,518774,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.311846931336155,0.30675,0.28759752488566,0
"163","2019-05-05",564753,608324,518774,"Top","2  outs,  _ _ _",NA,0.344426944153568,0.13381,0.0949324324324324,0
"164","2019-05-05",564753,664058,434378,"Bot","0  outs,  _ _ _","0  outs,  _ _ _",0.274368072663723,0.42822,0.542672160094173,1
"165","2019-05-05",564753,545361,434378,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.337000417117531,0.42091,0.542672160094173,0
"166","2019-05-05",564753,571718,434378,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.26119855015642,0.21264,0.28759752488566,0
"167","2019-05-05",564753,592743,434378,"Bot","2  outs,  _ _ _",NA,0.273989661092528,0.08647,0.0949324324324324,0
"168","2019-05-17",564754,593160,518774,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.290288297132646,0.42358,0.542672160094173,0
"169","2019-05-17",564754,670032,518774,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.293843855399221,0.24612,0.28759752488566,0
"170","2019-05-17",564754,609275,518774,"Top","2  outs,  _ _ _",NA,0.273162532883764,0.09501,0.0949324324324324,0
"171","2019-05-17",564754,600303,641745,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.330941346212998,0.50903,0.542672160094173,0
"172","2019-05-17",564754,545361,641745,"Bot","1  outs,  _ _ _","1  outs,  _ 2b _",0.352497488340266,0.28875,0.28759752488566,0
"173","2019-05-17",564754,660271,641745,"Bot","1  outs,  _ 2b _","2  outs,  _ 2b _",0.325865620164668,0.66656,0.712605042016807,0
"174","2019-05-17",564754,592743,641745,"Bot","2  outs,  _ 2b _",NA,0.278575804378797,0.34774,0.337333333333333,0
"175","2019-05-18",564755,593160,656288,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.298908128265869,0.40853,0.542672160094173,0
"176","2019-05-18",564755,670032,656288,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.273539955129007,0.22594,0.28759752488566,0
"177","2019-05-18",564755,609275,656288,"Top","2  outs,  _ _ _",NA,0.267813249286122,0.09162,0.0949324324324324,0
"178","2019-05-18",564755,600303,596001,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.322240578925216,0.49093,0.542672160094173,1
"179","2019-05-18",564755,545361,596001,"Bot","1  outs,  _ _ _","1  outs,  _ _ _",0.346124882330743,0.27823,0.28759752488566,1
"180","2019-05-18",564755,660271,596001,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.311580515307554,0.23328,0.28759752488566,0
"181","2019-05-18",564755,592743,596001,"Bot","2  outs,  _ _ _",NA,0.261826041506042,0.08062,0.0949324324324324,0
"182","2019-05-19",564756,593160,572140,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.324656073357663,0.38684,0.542672160094173,0
"183","2019-05-19",564756,670032,572140,"Top","1  outs,  _ _ _","1  outs,  1b _ _",0.255622386316756,0.20035,0.28759752488566,0
"184","2019-05-19",564756,609275,572140,"Top","1  outs,  1b _ _","1  outs,  1b 2b _",0.280793475884056,0.42624,0.548789435069699,0
"185","2019-05-19",564756,460086,572140,"Top","1  outs,  1b 2b _","2  outs,  1b 2b _",0.288074532738686,0.82862,0.882239382239382,0
"186","2019-05-19",564756,641531,572140,"Top","2  outs,  1b 2b _",NA,0.302877391482057,0.44048,0.420875420875421,0
"187","2019-05-19",564756,664058,518633,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.300313649583996,0.51354,0.542672160094173,0
"188","2019-05-19",564756,545361,518633,"Bot","1  outs,  _ _ _","1  outs,  _ 2b _",0.38331063945818,0.30829,0.28759752488566,0
"189","2019-05-19",564756,660271,518633,"Bot","1  outs,  _ 2b _","1  outs,  1b 2b _",0.290250710566179,0.66293,0.712605042016807,0
"190","2019-05-19",564756,592743,518633,"Bot","1  outs,  1b 2b _","2  outs,  1b 2b _",0.313457344115013,0.89147,0.882239382239382,0
"191","2019-05-19",564756,405395,518633,"Bot","2  outs,  1b 2b _",NA,0.30972899344297,0.47007,0.420875420875421,0
"192","2019-05-20",564757,596146,518566,"Top","0  outs,  _ _ _","0  outs,  1b _ _",0.320360599559175,0.38723,0.542672160094173,0
"193","2019-05-20",564757,593871,518566,"Top","0  outs,  1b _ _","1  outs,  1b _ _",0.292744443998981,0.65742,0.9625,0
"194","2019-05-20",564757,553902,518566,"Top","1  outs,  1b _ _","1  outs,  1b 2b _",0.289520106235683,0.393,0.548789435069699,0
"195","2019-05-20",564757,592696,518566,"Top","1  outs,  1b 2b _",NA,0.314941764175623,0.81429,0.882239382239382,0
"196","2019-05-20",564757,600303,543606,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.319811567956646,0.48393,0.542672160094173,0
"197","2019-05-20",564757,545361,543606,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.340437695313478,0.27012,0.28759752488566,0
"198","2019-05-20",564757,660271,543606,"Bot","2  outs,  _ _ _","2  outs,  1b _ _",0.287028866071562,0.09821,0.0949324324324324,0
"199","2019-05-20",564757,592743,543606,"Bot","2  outs,  1b _ _",NA,0.296040573563757,0.19566,0.213401310997815,0
"200","2019-05-21",564758,596146,502239,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.341053119654497,0.49096,0.542672160094173,0
"201","2019-05-21",564758,593871,502239,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.29603190267298,0.26427,0.28759752488566,0
"202","2019-05-21",564758,503556,502239,"Top","2  outs,  _ _ _",NA,0.291696478552401,0.10608,0.0949324324324324,0
