"","game_date","game_id","batter_id","pitcher_id","top_bot","start","end","pred_sing","pred_re24","actual"
"1","2018-03-29",529406,605141,502042,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.42372,0.560226828314431,0
"2","2018-03-29",529406,643217,502042,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.22968,0.286020353508302,0
"3","2018-03-29",529406,434670,502042,"Top","2  outs,  _ _ _",NA,0.08841,0.120091623036649,0
"4","2018-03-29",529406,622110,519242,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.30719,0.560226828314431,0
"5","2018-03-29",529406,595281,519242,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.18109,0.286020353508302,0
"6","2018-03-29",529406,460576,519242,"Bot","2  outs,  _ _ _",NA,0.08525,0.120091623036649,0
"7","2018-03-29",529407,664023,570632,"Top","0  outs,  _ _ _","0  outs,  _ _ _",0.52709,0.560226828314431,3
"8","2018-03-29",529407,592178,570632,"Top","0  outs,  _ _ _","0  outs,  1b _ _",0.52245,0.560226828314431,2
"9","2018-03-29",529407,519203,570632,"Top","0  outs,  1b _ _","0  outs,  1b 2b _",0.84855,1.01002734731085,2
"10","2018-03-29",529407,575929,570632,"Top","0  outs,  1b 2b _","1  outs,  1b 2b _",1.3201,1.39862542955326,2
"11","2018-03-29",529407,656941,570632,"Top","1  outs,  1b 2b _","2  outs,  _ 2b 3b",0.95073,0.930817610062893,2
"12","2018-03-29",529407,608365,570632,"Top","2  outs,  _ 2b 3b","2  outs,  1b 2b 3b",0.53217,0.603260869565217,2
"13","2018-03-29",529407,518792,570632,"Top","2  outs,  1b 2b 3b","2  outs,  1b 2b 3b",0.82246,0.949720670391061,2
"14","2018-03-29",529407,595879,570632,"Top","2  outs,  1b 2b 3b","2  outs,  1b 2b 3b",0.68175,0.949720670391061,1
"15","2018-03-29",529407,452657,570632,"Top","2  outs,  1b 2b 3b",NA,0.49672,0.949720670391061,0
"16","2018-03-29",529407,621446,452657,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.3891,0.560226828314431,1
"17","2018-03-29",529407,518618,452657,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.21156,0.286020353508302,1
"18","2018-03-29",529407,516770,452657,"Bot","2  outs,  _ _ _","2  outs,  _ 2b _",0.08307,0.120091623036649,1
"19","2018-03-29",529407,571506,452657,"Bot","2  outs,  _ 2b _","2  outs,  1b 2b _",0.26376,0.311360448807854,1
"20","2018-03-29",529407,605119,452657,"Bot","2  outs,  1b 2b _","2  outs,  1b 2b _",0.41443,0.44390243902439,1
"21","2018-03-29",529407,643265,452657,"Bot","2  outs,  1b 2b _",NA,0.43533,0.44390243902439,0
